FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
9821,הראל  פנסיה - ילידי שנות ה-90,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201708,10/11/2015,28.62,5.54,11.05,34.13,555.85,0.25,2.4,0.3,5.74,,,,,,,,,84.6,225.38,236.75,99.91,512267592,06/08/2018
9821,הראל  פנסיה - ילידי שנות ה-90,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201709,10/11/2015,59.33,4.36,26.58,81.55,624.93,0.25,2.4,0.85,6.64,0.62,,,,,,,,84.5,262.06,271.4,116.36,512267592,06/08/2018
9821,הראל  פנסיה - ילידי שנות ה-90,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201710,10/11/2015,47.37,5.51,7.79,49.65,682.01,0.25,2.4,1.25,7.97,,,,,,,,,84.7,290.96,308.36,131.31,512267592,06/08/2018
9821,הראל  פנסיה - ילידי שנות ה-90,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201711,10/11/2015,57.41,6.04,9.93,61.3,735.8,0.25,2.4,0.84,8.88,,,,,,,,,84.5,320.98,342.73,140.69,512267592,06/08/2018
9821,הראל  פנסיה - ילידי שנות ה-90,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201712,10/11/2015,31.33,22.28,13.8,22.85,776.7,0.25,2.4,0.79,9.74,-0.1,,,,,,,,83.7,335.26,357.39,155.2,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201701,10/11/2015,30.71,3.77,35.54,62.48,528.05,0.25,2.4,0.52,0.52,,,,,,,,,86.1,213.87,213.19,94.22,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201702,10/11/2015,32.61,3.91,26.31,55.01,606.21,0.25,2.4,0.99,1.52,,,,,,,,,86,239.34,233.54,106.63,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201703,10/11/2015,16.78,5.23,62.75,74.3,663.18,0.25,2.4,0.45,1.97,-0.04,,,,,,,,85.5,275.44,271.83,123.22,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201704,10/11/2015,30.06,4.58,25.03,50.51,723.43,0.25,2.4,1.06,3.05,,,,,,,,,85.7,294.24,292.35,135.42,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201705,10/11/2015,36.79,4.58,37.24,69.45,805.48,0.25,2.4,1.2,4.29,,,,,,,,,85.6,331.85,326.66,151.71,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201706,10/11/2015,32.82,5.67,45.02,72.17,872.72,0.25,2.4,-0.16,4.12,-0.06,,,,,,,,85.6,358.89,362.13,163.78,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201707,10/11/2015,33.62,5.65,66,93.97,975.52,0.25,2.4,1.27,5.45,,,,,,,,,85.5,407.48,410.12,187.15,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201708,10/11/2015,41.42,6.72,60.35,95.05,1081.51,0.25,2.4,0.27,5.73,,,,,,,,,84.2,452.63,462.12,200.03,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201709,10/11/2015,36.56,5.73,35.05,65.88,1152.25,0.25,2.4,0.85,6.63,0.62,,,,,,,,83.9,483,494.52,214.88,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201710,10/11/2015,35.52,7.66,35.07,62.93,1232.44,0.25,2.4,1.25,7.96,,,,,,,,,84,523.82,544.8,235.82,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201711,10/11/2015,56.9,7.9,37.7,86.7,1330.12,0.25,2.4,0.82,8.85,,,,,,,,,83.9,568.21,605.26,251.78,512267592,06/08/2018
9823,הראל  פנסיה - ילידי שנות ה-80,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201712,10/11/2015,38.51,9.66,54.92,83.77,1418.1,0.25,2.4,0.78,9.7,-0.1,,,,,,,,83.4,604.22,641.73,280.15,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201701,10/11/2015,16.3,2.16,55.74,69.88,575.6,0.25,2.4,0.52,0.52,,,,,,,,,86.1,226.16,224.78,94.39,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201702,10/11/2015,25.22,2.84,35.92,58.3,657.23,0.25,2.4,1.01,1.54,,,,,,,,,86.2,253.11,247.41,106.75,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201703,10/11/2015,0.71,3.46,71.1,68.35,711.8,0.25,2.4,0.47,2.01,-0.04,,,,,,,,85.4,285.38,280.97,120.48,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201704,10/11/2015,17.74,3.08,38.06,52.72,771.33,0.25,2.4,1.04,3.07,,,,,,,,,85.7,307.37,305.26,134.53,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201705,10/11/2015,25.12,3.36,46.95,68.71,854.01,0.25,2.4,1.19,4.3,,,,,,,,,85.5,335.56,335.54,148.36,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201706,10/11/2015,18.85,4.26,59.68,74.27,924.12,0.25,2.4,-0.13,4.16,-0.06,,,,,,,,85.5,362.93,368.23,161.45,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201707,10/11/2015,15.8,4.26,82.37,93.91,1026.17,0.25,2.4,1.21,5.42,,,,,,,,,85.4,410.01,413.2,183.87,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201708,10/11/2015,24.87,4.29,62.7,83.28,1115.01,0.25,2.4,0.25,5.69,,,,,,,,,84.1,448.68,455.75,193.05,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201709,10/11/2015,18.77,7.64,50.9,62.03,1186.66,0.25,2.4,0.83,6.57,0.62,,,,,,,,83.8,475.14,486.8,207.82,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201710,10/11/2015,19.6,4.91,34.23,48.92,1254.91,0.25,2.4,1.2,7.84,,,,,,,,,83.7,507.19,510.19,220.05,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201711,10/11/2015,35.39,4.87,37.08,67.6,1336.21,0.25,2.4,0.78,8.69,,,,,,,,,83.6,541.85,576.87,235.94,512267592,06/08/2018
9825,הראל  פנסיה - ילידי שנות ה-70,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201712,10/11/2015,20.88,6.9,51.89,65.87,1401.22,0.25,2.4,0.75,9.5,-0.1,,,,,,,,83.2,567.98,602.84,276.07,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201701,10/11/2015,9.12,1.51,15.41,23.02,336.84,0.25,2.4,0.46,0.46,,,,,,,,,86,106.03,114.56,52.86,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201702,10/11/2015,10.26,1.59,15.68,24.35,367.69,0.25,2.4,0.79,1.25,,,,,,,,,86.1,114.08,122.08,57.17,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201703,10/11/2015,2.81,2.14,21.87,22.54,386.53,0.25,2.4,0.42,1.68,-0.04,,,,,,,,85.3,124.3,133.04,64.75,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201704,10/11/2015,7.23,1.77,16.69,22.15,414.83,0.25,2.4,0.95,2.64,,,,,,,,,85.4,131.63,139.67,70.42,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201705,10/11/2015,10.59,1.82,17.32,26.09,446.82,0.25,2.4,1.05,3.72,,,,,,,,,85.2,139.12,147.86,75.47,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201706,10/11/2015,11.45,2.32,14.99,24.12,468.56,0.25,2.4,-0.1,3.62,-0.06,,,,,,,,85.1,145.4,157.41,73.86,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201707,10/11/2015,6.3,2.57,34.6,38.33,510.71,0.25,2.4,1.07,4.73,,,,,,,,,85.1,163.26,175.8,83.95,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201708,10/11/2015,11.08,2.61,28.36,36.83,550.22,0.25,2.4,0.29,5.03,,,,,,,,,83.9,175.65,194.12,87.76,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201709,10/11/2015,11.6,4.23,21.06,28.43,583.12,0.25,2.4,0.68,5.75,0.62,,,,,,,,83.7,188.99,209.93,94.43,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201710,10/11/2015,9.2,3.28,15.94,21.86,613.08,0.25,2.4,1.05,6.86,,,,,,,,,83.6,200.97,216.54,98.6,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201711,10/11/2015,13.89,2.67,18.28,29.5,649.61,0.25,2.4,0.7,7.6,,,,,,,,,83.5,215.28,242.53,104.77,512267592,06/08/2018
9827,הראל  פנסיה - ילידי שנות ה-60,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201712,10/11/2015,14.44,3.51,23.47,34.4,682.24,0.25,2.4,0.69,8.35,-0.1,,,,,,,,83.1,226.58,254.27,109.46,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201701,10/11/2015,4.08,1.69,9.71,12.1,304.78,0.25,2.4,0.4,0.4,,,,,,,,,86.5,57.93,76.84,33.22,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201702,10/11/2015,8.69,2.72,8.59,14.56,326.82,0.25,2.4,0.56,0.96,,,,,,,,,86.5,60.57,81.03,35.56,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201703,10/11/2015,4.63,2.48,14.07,16.22,336.57,0.25,2.4,0.38,1.35,-0.04,,,,,,,,85.8,64.48,85.35,38.41,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201704,10/11/2015,4.05,2.43,4.41,6.03,346.21,0.25,2.4,0.82,2.18,,,,,,,,,85.6,65.94,85.51,40,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201705,10/11/2015,7.4,4.17,6.01,9.24,359.39,0.25,2.4,0.88,3.08,,,,,,,,,85.2,71.27,90.63,42.84,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201706,10/11/2015,4.13,4.12,9.34,9.35,367.9,0.25,2.4,-0.02,3.06,-0.06,,,,,,,,84.9,72.13,92.23,38.11,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201707,10/11/2015,7.71,4.21,11.12,14.62,385.86,0.25,2.4,0.84,3.92,,,,,,,,,85,77.23,100.74,43.57,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201708,10/11/2015,7.61,2.56,8.64,13.69,401.48,0.25,2.4,0.36,4.3,,,,,,,,,83.6,80.27,108.82,44.44,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201709,10/11/2015,7.03,4.09,5.62,8.56,411.03,0.25,2.4,0.5,4.82,0.62,,,,,,,,83.2,83.4,112.71,46.16,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201710,10/11/2015,6.29,3.19,5.25,8.35,420.74,0.25,2.4,0.81,5.67,,,,,,,,,83.2,87.35,115.4,47.92,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201711,10/11/2015,9.18,5.72,5.25,8.71,434.69,0.25,2.4,0.57,6.27,,,,,,,,,83.1,90.69,123.37,49.47,512267592,06/08/2018
9829,הראל  פנסיה - ילידי שנות ה-50,214,הראל  פנסיה,קרנות חדשות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",201712,10/11/2015,6.29,7.19,11.65,10.75,446.88,0.25,2.4,0.55,6.85,-0.1,,,,,,,,82.9,93.35,125.81,50.63,512267592,06/08/2018
9847,"פסגות קרן פנסיה כללית אג""ח עד 20% מניות",1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201701,15/11/2015,0,0,0,0,0,0.76,,0,0,,,,,,,,,100,0,0,0,513765347,06/08/2018
9847,"פסגות קרן פנסיה כללית אג""ח עד 20% מניות",1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201702,15/11/2015,0,0,0,0,0,0.76,,0,0,,,,,,,,,100,0,0,0,513765347,06/08/2018
9847,"פסגות קרן פנסיה כללית אג""ח עד 20% מניות",1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201703,15/11/2015,0,0,0,0,0,0.76,,0,0,0,,,,,,,,100,0,0,0,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201701,15/11/2015,0.02,0,0,0.02,0.12,0.27,3.69,-0.08,-0.08,,,,,,,,,97.1,0.01,0.01,0.01,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201702,15/11/2015,0.01,0,0,0.01,0.13,0.27,3.69,0.39,0.31,,,,,,,,,96.7,0.02,0.01,0.01,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201703,15/11/2015,0.01,0,0.02,0.03,0.15,0.27,3.69,0.16,0.47,0.27,,,,,,,,96.6,0.02,0.01,0.01,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201704,15/11/2015,0.02,0,0,0.02,0.17,0.27,3.69,0.78,1.25,,,,,,,,,96.1,0.02,0.01,0.01,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201705,15/11/2015,0.02,0,0,0.02,0.19,0.27,3.69,0.73,1.99,,,,,,,,,96.2,0.02,0.01,0.01,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201706,15/11/2015,0.01,0,0,0.01,0.2,0.27,3.69,-0.13,1.86,0.1,,,,,,,,96,0.03,0.01,0.01,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201707,15/11/2015,0.02,0,0.16,0.18,0.38,0.27,3.69,0.5,2.37,,,,,,,,,97.5,0.04,0.02,0.01,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201708,15/11/2015,0.01,0,-0.01,0,0.38,0.27,3.69,0.25,2.63,,,,,,,,,96.6,0.05,0.03,0.02,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201709,15/11/2015,0.01,0,0.44,0.45,0.83,0.27,3.69,0.15,2.78,0.2,,,,,,,,97.3,0.11,0.07,0.04,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201710,15/11/2015,0.01,0,0,0.01,0.84,0.27,3.69,0.67,3.47,,,,,,,,,95.8,0.11,0.07,0.04,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201711,15/11/2015,0.02,0,0.05,0.07,0.92,0.27,3.69,0.65,4.14,,,,,,,,,96.1,0.13,0.08,0.06,513765347,06/08/2018
9849,"פסגות פנסיה מקיפה אג""ח עד 20% מניות",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201712,15/11/2015,0.03,0,0,0.03,0.95,0.27,3.69,0.45,4.61,0.11,,,,,,,,95.9,0.13,0.08,0.06,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201701,15/11/2015,0.01,0,0,0.01,0.18,0.27,3.69,-0.33,-0.33,,,,,,,,,96.3,0.06,0.11,0.12,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201702,15/11/2015,0,0,0.09,0.09,0.26,0.27,3.69,-0.85,-1.18,,,,,,,,,97.5,0.09,0.16,0.17,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201703,15/11/2015,0.02,0,0,0.02,0.28,0.27,3.69,-0.06,-1.24,0.27,,,,,,,,96.1,0.1,0.19,0.19,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201704,15/11/2015,0.01,0,0,0.01,0.29,0.27,3.69,0.89,-0.36,,,,,,,,,96,0.1,0.19,0.19,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201705,15/11/2015,0.01,0,0,0.01,0.3,0.27,3.69,0.14,-0.22,,,,,,,,,96.1,0.1,0.2,0.2,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201706,15/11/2015,0.01,0,0,0.01,0.3,0.27,3.69,-0.77,-0.99,0.1,,,,,,,,95.7,0.1,0.19,0.2,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201707,15/11/2015,0.01,0,0,0.01,0.32,0.27,3.69,1.91,0.9,,,,,,,,,96,0.11,0.21,0.22,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201708,15/11/2015,0.01,0,0,0.01,0.33,0.27,3.69,0.97,1.88,,,,,,,,,95.7,0.11,0.22,0.22,513765347,06/08/2018
9850,"פסגות פנסיה מקיפה חו""ל",1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201709,15/11/2015,0.01,0,0,0.01,0.33,0.27,3.69,-0.76,1.11,0.2,,,,,,,,95.6,0.12,0.23,0.23,513765347,06/08/2018
